# This file was produced by the NASA Exoplanet Archive  http://exoplanetarchive.ipac.caltech.edu
# Sun Jun  7 22:34:14 2015
#
# COLUMN kepoi_name:     KOI Name
# COLUMN kepler_name:    Kepler Name
# COLUMN koi_period:     Orbital Period [days]
# COLUMN koi_prad:       Planetary Radius [Earth radii]
# COLUMN koi_teq:        Equilibrium Temperature [K]
# COLUMN koi_insol:      Insolation Flux [Earth flux]
#
rowid,kepoi_name,kepler_name,koi_period,koi_prad,koi_teq,koi_insol
8124,K06922.01,,2.113198200370,47.63100,1826.0,
8125,K06923.01,,11.028173792000,60.76510,1028.2,
8126,K06924.01,,70.376235803000,39.34000,375.3,
8127,K06925.01,,12.948925600000,1.04000,416.3,
8128,K06926.01,,0.580691349000,0.60400,2192.0,
8129,K06927.01,,501.076474000000,2.50000,184.3,
8130,K06928.01,,1.729359200000,0.50300,1565.0,
8131,K06929.01,,1.729376335000,4.33640,1320.0,
8132,K06930.01,,0.567492628880,16.50740,3025.0,
8133,K06931.01,,2.540344160000,1.17000,1269.0,
8134,K06932.01,,2.105238440520,67.14500,1966.0,
8135,K06933.01,,7.226839300170,19.97560,1179.8,
8136,K06934.01,,22.254648100000,2.26000,899.0,
8137,K06935.01,,4.719337450700,30.95800,1545.0,
8138,K06936.01,,1.258278164290,8.98400,1207.5,
8139,K06937.01,,8.966610403900,53.76000,1112.0,
8140,K06938.01,,15.327785232000,154.00000,1411.0,
8141,K06939.01,,2.104187864000,108.90000,1422.3,
8142,K06940.01,,6.767341605800,53.14000,933.0,
8143,K06941.01,,1.927310027500,13.25300,1614.0,
8144,K06942.01,,1.025525677410,32.68610,1896.0,
8145,K06943.01,,7.649413063280,53.60920,1051.0,
8146,K06944.01,,13.174808485100,41.32000,811.0,
8147,K06945.01,,0.655072410000,1.07600,2174.0,
8148,K06946.01,,3.332871870000,1.29100,2450.0,
8149,K06947.01,,0.692232332560,33.34500,2595.0,
8150,K06948.01,,17.030856696100,60.55000,836.0,
8151,K06949.01,,2.352449350000,0.74400,1703.0,
8152,K06950.01,,14.854416360300,29.94240,798.0,
8153,K06951.01,,38.476744278000,33.85130,463.0,
8154,K06952.01,,10.645356100000,1.81660,1039.0,
8155,K06953.01,,1.587503084870,21.99770,1470.2,
8156,K06954.01,,6.613607220000,0.52200,1006.0,
8157,K06955.01,,1.796208300000,0.68100,2105.0,
8158,K06956.01,,20.259597700000,1.13900,849.0,
8159,K06957.01,,1.480624650000,0.74800,1654.0,
8160,K06958.01,,1.489440440200,49.34220,2366.4,
8161,K06959.01,,2.897830065110,53.34600,1454.0,
8162,K06960.01,,4.887001120000,1.34800,1137.0,
8163,K06961.01,,0.706419107100,39.59810,1418.3,
8164,K06962.01,,10.862658700000,1.07100,803.0,
8165,K06963.01,,1.468429055820,17.63880,1559.7,
8166,K06964.01,,2.152960682870,51.19340,1588.6,
8167,K06965.01,,1.286597260000,0.66870,2324.0,
8168,K06966.01,,8.474806250000,1.29000,787.0,
8169,K06967.01,,2.535377630000,0.96400,1123.0,
8170,K06968.01,,15.446108885700,48.94160,701.0,
8171,K06969.01,,1.790517718340,32.52810,1874.0,
8172,K06970.01,,40.769709100000,1.35000,487.0,
8173,K06971.01,,129.217986000000,1.84000,290.0,
8174,K06972.01,,1.039051810000,0.92900,2296.0,
8175,K06973.01,,0.503206380000,1.45100,3547.0,
8176,K06974.01,,3.570187870000,42.28890,1427.0,
8177,K06975.01,,53.647057884000,117.24900,705.0,
8178,K06976.01,,28.785971445000,63.93180,842.0,
8179,K06977.01,,0.835311783840,11.58100,1491.0,
8180,K06978.01,,3.075466450000,0.75600,1306.0,
8181,K06979.01,,26.017915400000,43.50000,755.0,
8182,K06980.01,,6.293435600000,1.23000,1103.0,
8183,K06981.01,,593.202340000000,1.86700,234.4,
8184,K06982.01,,0.706434123000,0.47600,1473.9,
8185,K06983.01,,7.702676080000,0.78000,887.0,
8186,K06984.01,,1.018819580000,0.42500,1753.0,
8187,K06985.01,,10.927806330000,1.06900,834.0,
8188,K06986.01,,32.440012252900,37.97470,448.2,
8189,K06987.01,,0.552118030000,0.49400,2208.0,
8190,K06988.01,,2.623873774310,74.33000,1791.0,
8191,K06989.01,,0.755103315340,26.75300,2360.0,
8192,K06990.01,,3.671661446010,108.20000,1968.0,
8193,K06991.01,,22.672835042000,30.93330,684.0,
8194,K06992.01,,1.694209860000,0.71900,1275.0,
8195,K06993.01,,13.808477700000,1.07000,659.0,
8196,K06994.01,,4.258925790000,0.91700,1426.0,
8197,K06995.01,,2.739475400800,30.92000,1468.0,
8198,K06996.01,,1.307767907130,10.99900,1299.0,
8199,K06997.01,,2.014332225570,36.15470,1899.0,
8200,K06998.01,,2.301192038300,81.91500,2784.0,
8201,K06999.01,,0.897209147000,5.13500,2336.0,
8202,K07000.01,,1.759276136400,43.40200,1991.0,
8203,K07001.01,,1.092041150000,0.61000,1327.6,
8204,K07002.01,,4.830144600000,1.39000,1039.0,
8205,K07003.01,,2.411918180000,0.72000,1296.0,
8206,K07004.01,,1.613013699300,121.87400,3146.0,
8207,K07005.01,,6.208918120000,8.40000,1379.0,
8208,K07006.01,,0.779953960000,0.75800,2606.0,
8209,K07007.01,,0.800248297000,0.66800,1240.4,
8210,K07008.01,,7.535894985700,24.10250,641.0,
8211,K07009.01,,0.562494095000,1.20200,2130.0,
8212,K07010.01,,0.755051070240,10.52770,1552.0,
8213,K07011.01,,1.012677429200,36.00130,2229.0,
8214,K07012.01,,10.303416173400,49.10520,787.2,
8215,K07013.01,,2.214012971940,76.58160,1890.1,
8216,K07014.01,,2.441989865360,92.21000,1993.0,
8217,K07015.01,,2.442004400000,0.95100,1220.0,
8218,K07016.01,,384.845905000000,1.19000,220.5,
8219,K07017.01,,12.823274296700,42.91000,743.0,
8220,K07018.01,,37.183192466000,56.89450,594.0,
8221,K07019.01,,5.065329836000,60.45900,1315.0,
8222,K07020.01,,0.957078686030,48.47700,2441.0,
8223,K07021.01,,9.380634163600,34.08000,846.0,
8224,K07022.01,,10.064691018000,13.00000,679.0,
8225,K07023.01,,2.717725730000,0.60000,1024.0,
8226,K07024.01,,7.735876520990,32.87190,803.3,
8227,K07025.01,,5.134380600000,1.14490,1040.0,
8228,K07026.01,,5.251924289770,44.37430,1060.8,
8229,K07027.01,,3.629440110460,40.13470,1351.0,
8230,K07028.01,,43.263983960900,50.03280,505.1,
8231,K07029.01,,6.042032424000,23.15430,729.0,
8232,K07030.01,,2.892082031100,21.36140,1226.0,
8233,K07031.01,,5.405964205000,24.87000,2713.0,
8234,K07032.01,,3.640520850000,0.70100,1223.0,
8235,K07033.01,,0.510789828000,1.10600,3623.0,
8236,K07034.01,,0.898833745299,39.52660,1615.5,
8237,K07035.01,,11.931220763500,50.18010,830.9,
8238,K07036.01,,11.931317540000,0.52900,415.3,
8239,K07037.01,,27.533802813400,52.00600,777.0,
8240,K07038.01,,12.494422500000,2.21000,1397.0,
8241,K07039.01,,1.352584890760,87.57980,2866.8,
8242,K07040.01,,502.225210000000,1.53500,211.8,
8243,K07041.01,,8.361368700000,0.88100,793.0,
8244,K07042.01,,13.254135403400,49.21100,991.0,
8245,K07043.01,,5.776765678300,98.35000,1435.0,
8246,K07044.01,,1.262284417800,144.65800,4592.0,
8247,K07045.01,,0.767574891200,16.41340,1530.8,
8248,K07046.01,,5.860445635180,52.72380,1191.6,
8249,K07047.01,,5.801881172180,63.03700,2001.0,
8250,K07048.01,,4.007704331590,88.08100,1754.0,
8251,K07049.01,,6.099033247700,36.68100,1184.0,
8252,K07050.01,,0.652958621000,0.61200,1780.0,
8253,K07051.01,,0.772810221000,1.14000,1365.4,
8254,K07052.01,,7.549299233400,19.55200,691.7,
8255,K07053.01,,0.530958560000,0.69700,2374.0,
8256,K07054.01,,0.530962963000,15.81500,2313.0,
8257,K07055.01,,1.606169615580,173.43000,3512.0,
8258,K07056.01,,42.032943751500,77.42260,696.1,
8259,K07057.01,,0.619323520000,1.09800,3361.0,
8260,K07058.01,,22.470496403000,19.50130,522.7,
8261,K07059.01,,31.973284300000,160.78000,1289.0,
8262,K07060.01,,1.641258440000,0.93190,1313.0,
8263,K07061.01,,1.371396170000,1.06500,2412.0,
8264,K07062.01,,20.849898878200,25.52650,1099.6,
8265,K07063.01,,15.120213787000,19.81000,604.8,
8266,K07064.01,,3.481629196710,70.43880,1485.8,
8267,K07065.01,,0.739770834130,22.56570,3014.0,
8268,K07066.01,,6.570421061900,32.39100,946.0,
8269,K07067.01,,0.541404492250,97.22840,2679.9,
8270,K07068.01,,48.799552886000,54.12490,524.8,
8271,K07069.01,,1.014801330000,1.79000,1929.0,
8272,K07070.01,,5.882036908650,94.78800,1125.0,
8273,K07071.01,,4.059428732660,69.29270,1478.0,
8274,K07072.01,,15.390195800000,1.02000,851.0,
8275,K07073.01,,278.991052000000,1.84400,322.6,
8276,K07074.01,,26.855162100000,1.69000,618.0,
8277,K07075.01,,19.359597150000,101.29800,942.0,
8278,K07076.01,,16.234750500000,1.24000,849.0,
8279,K07077.01,,43.798233752600,98.91980,776.9,
8280,K07078.01,,4.254422053280,77.69600,1360.0,
8281,K07079.01,,18.778317569100,95.53700,1014.9,
8282,K07080.01,,1.254517920000,1.23700,2790.0,
8283,K07081.01,,1.575719505530,223.85400,3325.8,
8284,K07082.01,,2.534740098770,48.55030,1230.0,
8285,K07083.01,,37.594045820000,30.68000,554.0,
8286,K07084.01,,3.697183730000,0.70400,1572.0,
8287,K07085.01,,6.855624638500,35.68700,987.0,
8288,K07086.01,,1.126804570000,1.05000,1596.0,
8289,K07087.01,,0.998206744960,56.70180,2796.0,
8290,K07088.01,,2.688073730000,0.75000,1129.0,
8291,K07089.01,,0.586397872000,0.41100,1460.1,
8292,K07090.01,,33.469522618000,127.91500,973.0,
8293,K07091.01,,1.827550803720,113.32400,2178.6,
8294,K07092.01,,62.519726900000,2.04000,520.0,
8295,K07093.01,,97.991193000000,1.32000,466.0,
8296,K07094.01,,13.560926300000,1.36000,743.0,
8297,K07095.01,,1.627515340000,1.80000,2020.0,
8298,K07096.01,,1.506496127020,128.32800,3251.3,
8299,K07097.01,,1.679581190200,27.10000,965.7,
8300,K07098.01,,2.701716139750,83.91250,1965.2,
8301,K07099.01,,34.035963400000,1.07000,337.4,
8302,K07100.01,,0.824848415570,38.36600,2540.0,
8303,K07101.01,,0.824730398000,70.60000,9240.0,
8304,K07102.01,,4.447229480000,0.88800,961.0,
8305,K07103.01,,2.496328177160,44.56900,2126.0,
8306,K07104.01,,16.313281091200,30.83140,746.0,
8307,K07105.01,,1.721317921260,58.54440,1628.0,
8308,K07106.01,,5.018812160000,1.07000,1179.0,
8309,K07107.01,,1.506464530000,0.71600,2228.0,
8310,K07108.01,,8.209514549410,117.68000,1371.0,
8311,K07109.01,,3.431153391800,27.14000,1251.0,
8312,K07110.01,,1.583336008980,39.44830,1548.6,
8313,K07111.01,,23.599190200000,1.03000,520.0,
8314,K07112.01,,0.784354400000,1.04700,1567.0,
8315,K07113.01,,2.665875898710,69.44200,1502.0,
8316,K07114.01,,2.665805110000,0.84100,1664.0,
8317,K07115.01,,1.576661660000,1.56000,2129.0,
8318,K07116.01,,2.525564210000,0.71500,1575.0,
8319,K07117.01,,8.292383600000,0.93000,927.0,
8320,K07117.02,,22.786530100000,1.65000,662.0,
8321,K07118.01,,28.027897660000,32.59000,440.1,
8322,K07119.01,,0.509515256000,1.22600,3023.0,
8323,K07120.01,,17.329968624800,42.50000,548.3,
8324,K07121.01,,1.890247992000,33.98000,1232.0,
8325,K07122.01,,1.387199548520,103.35000,2620.0,
8326,K07123.01,,1.387202580000,0.82400,1708.0,
8327,K07124.01,,35.026565096000,42.27000,491.0,
8328,K07125.01,,7.918590660000,0.99000,954.0,
8329,K07126.01,,3.138588644870,59.09000,1281.6,
8330,K07127.01,,0.686968514000,1.85400,3536.0,
8331,K07128.01,,0.918344250000,0.84600,1554.0,
8332,K07129.01,,64.198959200000,1.21000,506.1,
8333,K07130.01,,0.943559352000,0.84900,3177.0,
8334,K07131.01,,2.243569673620,20.65090,1365.0,
8335,K07132.01,,4.129080317660,43.53300,1019.7,
8336,K07133.01,,82.784677000000,1.46000,449.8,
8337,K07134.01,,1.811383050000,0.91900,1467.0,
8338,K07135.01,,18.646323298800,206.61000,1194.0,
8339,K07136.01,,441.178860000000,2.32000,216.9,
8340,K07137.01,,3.667348760000,0.64000,626.7,
8341,K07138.01,,3.044748169670,41.50090,2817.4,
8342,K07139.01,,0.773141360320,135.87700,2861.0,
8343,K07140.01,,2.668398530000,1.06400,1793.0,
8344,K07141.01,,50.440301018000,39.76850,597.0,
8345,K07142.01,,3.255390615300,58.10000,1236.0,
8346,K07143.01,,2.131157436000,3.17000,1556.0,
8347,K07144.01,,0.839886600000,0.97600,1641.0,
8348,K07145.01,,1.219745316590,64.24250,2631.1,
8349,K07146.01,,2.015174947410,49.87980,2107.2,
8350,K07147.01,,0.828205600319,18.34590,1473.7,
8351,K07148.01,,1.761374470000,2.17000,1782.0,
8352,K07149.01,,2.537082537900,71.92500,1769.0,
8353,K07150.01,,14.443130111200,110.84000,1309.0,
8354,K07151.01,,5.613870523000,26.93200,714.0,
8355,K07152.01,,3.359473173300,14.97700,1829.0,
8356,K07153.01,,20.729070140700,43.75820,567.4,
8357,K07154.01,,3.044590410000,0.56000,1075.0,
8358,K07155.01,,3.795033538370,59.62770,2577.9,
8359,K07155.02,,3.799041800000,126.80000,2577.0,
8360,K07156.01,,15.927010180800,71.54200,565.7,
8361,K07157.01,,23.982729200000,1.29900,718.0,
8362,K07158.01,,1.219044210000,2.07000,2951.0,
8363,K07159.01,,0.645854222100,24.78610,1227.3,
8364,K07160.01,,0.645846427000,0.64500,1942.0,
8365,K07161.01,,18.844963530000,6.13000,551.7,
8366,K07162.01,,5.158291370000,1.74000,1551.0,
8367,K07163.01,,14.759405274400,53.04730,862.7,
8368,K07164.01,,10.476258006200,42.55440,963.0,
8369,K07165.01,,1.588298005490,121.39000,2774.0,
8370,K07166.01,,1.588234440000,0.50000,862.4,
8371,K07167.01,,3.909291102090,35.06930,1364.9,
8372,K07168.01,,1.383856332000,6.01000,5608.0,
8373,K07169.01,,10.511265100000,0.75100,1061.0,
8374,K07170.01,,1.922019867200,13.45000,1597.0,
8375,K07171.01,,10.186600012800,41.11630,793.5,
8376,K07172.01,,32.003806498000,97.80000,961.0,
8377,K07173.01,,1.250367938910,94.81500,2368.0,
8378,K07174.01,,1.584859430000,0.44100,943.5,
8379,K07175.01,,9.274158900000,1.09680,868.0,
8380,K07176.01,,5.748819911200,12.56000,799.0,
8381,K07177.01,,13.691790012300,36.46900,904.0,
8382,K07178.01,,21.570507151600,50.33920,828.0,
8383,K07179.01,,407.115790000000,1.19000,272.1,
8384,K07180.01,,487.850430000000,4.11000,298.5,
8385,K07181.01,,14.199932568900,56.16430,907.3,
8386,K07182.01,,6.853841260000,1.66000,612.4,
8387,K07183.01,,2.136832808120,53.45830,1415.5,
8388,K07184.01,,2.516823160000,0.95300,1430.0,
8389,K07185.01,,37.482216996000,41.64000,717.0,
8390,K07186.01,,3.711846060000,0.89600,1388.0,
8391,K07187.01,,1.077359288800,57.41230,1926.0,
8392,K07188.01,,3.556418050000,0.73800,1298.0,
8393,K07189.01,,0.536643844000,0.99900,2143.0,
8394,K07190.01,,1.122860709000,1.57000,3672.0,
8395,K07191.01,,1.480329998070,46.16700,1314.0,
8396,K07192.01,,12.083538469000,34.97280,1107.0,
8397,K07193.01,,2.178097930000,0.87000,1174.0,
8398,K07194.01,,10.548848420000,1.10000,813.0,
8399,K07195.01,,5.897769310000,1.03000,1151.0,
8400,K07196.01,,1.219414823000,22.62000,3044.0,
8401,K07197.01,,1.741476780000,1.32000,1231.0,
8402,K07198.01,,0.953287652800,3.38900,2011.0,
8403,K07199.01,,20.294300100000,1.92000,648.0,
8404,K07200.01,,2.745640146600,35.73000,1301.6,
8405,K07201.01,,1.287064760000,0.74600,1631.0,
8406,K07202.01,,3.556534330000,0.49300,883.4,
8407,K07203.01,,3.556432710000,0.62700,1077.0,
8408,K07204.01,,3.661885632000,7.53000,1708.0,
8409,K07205.01,,2.353323419000,3.18000,1558.8,
8410,K07206.01,,2.351947983390,44.95700,1665.3,
8411,K07207.01,,1.882427993540,43.46370,1819.0,
8412,K07208.01,,3.579444800000,0.95800,1018.0,
8413,K07209.01,,8.255036650000,0.99200,1034.0,
8414,K07210.01,,80.706037570000,15.09000,428.5,
8415,K07210.02,,2.178119200000,1.02800,1429.0,
8416,K07211.01,,1.089067395000,29.13660,2045.5,
8417,K07212.01,,1.089050420000,0.42100,1405.0,
8418,K07213.01,,0.758799040000,1.45000,1304.8,
8419,K07214.01,,0.585944190000,1.16400,1876.0,
8420,K07215.01,,3.907342850000,0.91000,1007.0,
8421,K07216.01,,0.646507230000,0.59800,3043.0,
8422,K07217.01,,2.488811788800,78.89600,1853.0,
8423,K07218.01,,0.518112690000,0.79500,2361.0,
8424,K07219.01,,542.528290000000,1.08000,266.3,
8425,K07220.01,,1.057076297000,1.08200,1806.0,
8426,K07221.01,,11.568033576400,35.95600,635.1,
8427,K07222.01,,21.294739468600,66.43000,772.0,
8428,K07223.01,,317.051240000000,1.66000,221.5,
8429,K07224.01,,13.496109300000,1.62000,784.0,
8430,K07225.01,,0.855768346760,66.49000,2472.0,
8431,K07226.01,,42.484522600000,1.56000,592.0,
8432,K07227.01,,7.515071390000,0.95000,692.5,
8433,K07228.01,,7.515145633820,37.62600,842.0,
8434,K07229.01,,19.230022941500,93.87150,1361.1,
8435,K07230.01,,21.120004713500,29.64000,880.0,
8436,K07231.01,,0.822061741000,15.32500,2942.0,
8437,K07231.02,,4.747019306000,14.47700,1640.0,
8438,K07232.01,,1.966821550000,1.11000,1279.0,
8439,K07233.01,,45.035186210700,63.72770,604.3,
8440,K07234.01,,8.429417972010,37.10170,582.3,
8441,K07235.01,,299.665800000000,1.23400,237.4,
8442,K07236.01,,14.461877200000,0.83800,659.0,
8443,K07237.01,,7.931666500000,1.05000,811.0,
8444,K07238.01,,1.374244504780,93.16750,2726.0,
8445,K07239.01,,8.480199600000,2.00800,930.0,
8446,K07240.01,,0.942421560000,1.19700,2787.0,
8447,K07241.01,,4.994774495410,62.98950,1264.0,
8448,K07242.01,,2.028511613450,47.10300,1542.0,
8449,K07243.01,,1.332596350000,0.66100,1326.0,
8450,K07244.01,,1.332546716000,0.67900,2045.0,
8451,K07245.01,,1.332568441000,19.23000,5082.0,
8452,K07246.01,,1.332553220000,19.84000,5317.0,
8453,K07247.01,,1.332526690000,0.61800,1363.0,
8454,K07248.01,,1.332547690000,0.68400,1727.0,
8455,K07249.01,,8.965271000000,2.05770,1036.0,
8456,K07250.01,,9.261476790000,1.01900,764.0,
8457,K07251.01,,581.138157000000,68.93000,639.0,
8458,K07252.01,,10.217072760000,1.33600,930.0,
8459,K07253.01,,3.504742396930,182.71000,2690.0,
8460,K07254.01,,2.143442228970,32.82000,1042.2,
8461,K07255.01,,86.954320000000,3.42000,541.0,
8462,K07256.01,,9.058487492000,20.20320,547.1,
8463,K07257.01,,2.856175833800,62.85000,1736.0,
8464,K07258.01,,2.437614280000,1.01700,1920.0,
8465,K07259.01,,0.721517929100,8.87320,1475.3,
8466,K07260.01,,7.095205393500,47.35000,821.0,
8467,K07261.01,,0.651737329400,18.32200,2605.0,
8468,K07262.01,,0.508181060000,0.91300,3329.0,
8469,K07263.01,,2.733966355000,1.96900,3218.0,
8470,K07264.01,,19.164359800000,0.88400,738.0,
8471,K07265.01,,40.069653513000,26.83560,583.0,
8472,K07266.01,,7.418447910000,1.01800,1964.0,
8473,K07267.01,,15.684765900000,6.07600,844.0,
8474,K07268.01,,5.357411385750,120.14000,1492.0,
8475,K07269.01,,1.401012680740,38.86040,2461.0,
8476,K07270.01,,19.253068900000,1.48000,692.0,
8477,K07271.01,,1.340555210000,0.74600,1679.0,
8478,K07272.01,,14.101438400000,1.18000,890.0,
8479,K07273.01,,7.448375119200,33.96920,871.4,
8480,K07274.01,,9.080151372900,56.67370,1017.6,
8481,K07275.01,,9.934420711000,28.72000,681.1,
8482,K07276.01,,2.071939152340,74.36000,1697.0,
8483,K07277.01,,8.589052100000,1.18000,799.0,
8484,K07278.01,,8.589540004590,11.49910,1412.3,
8485,K07279.01,,11.772925100000,0.69500,725.0,
8486,K07280.01,,1.009684978160,90.52610,3288.0,
8487,K07281.01,,2.465434260000,2.77000,2000.0,
8488,K07282.01,,1.758580330000,1.02700,1101.3,
8489,K07283.01,,134.418795000000,2.13200,390.9,
8490,K07284.01,,1.701938803620,30.47000,1560.0,
8491,K07285.01,,1.207029582000,0.85200,2848.0,
8492,K07286.01,,3.008611918300,41.33000,1344.0,
8493,K07287.01,,41.811514000000,1.71000,483.0,
8494,K07288.01,,0.846290844350,23.90760,1243.2,
8495,K07289.01,,1.930450265900,50.00000,1630.0,
8496,K07290.01,,2.427968998290,80.24000,2275.0,
8497,K07291.01,,25.915158500000,1.89000,866.0,
8498,K07292.01,,8.541268730000,1.55000,772.0,
8499,K07293.01,,1.013925828000,1.48000,1392.0,
8500,K07294.01,,17.918742045600,57.29410,942.0,
8501,K07295.01,,2.287505777650,47.99520,1822.3,
8502,K07296.01,,659.409453000000,2.94700,324.6,
8503,K07297.01,,24.846967955300,45.45720,574.5,
8504,K07298.01,,0.855747309000,2.02400,2094.0,
8505,K07299.01,,20.867854826300,43.58300,716.0,
8506,K07300.01,,0.517573780960,21.96570,1880.0,
8507,K07301.01,,20.952655500000,1.14000,496.8,
8508,K07302.01,,24.709155824000,31.48000,665.0,
8509,K07303.01,,13.683690187000,30.49950,635.0,
8510,K07304.01,,9.726937371040,17.13210,997.3,
8511,K07305.01,,3.729205980000,0.81200,1714.4,
8512,K07306.01,,0.691561191000,1.15300,1460.3,
8513,K07307.01,,1.353387281470,25.69500,1444.0,
8514,K07308.01,,1.854495264140,54.01580,1511.5,
8515,K07309.01,,9.296761348800,94.09700,1049.0,
8516,K07310.01,,18.060073114000,20.85940,618.0,
8517,K07311.01,,18.740724931700,35.92010,717.0,
8518,K07312.01,,0.933709750000,0.74000,1642.0,
8519,K07313.01,,0.933762741000,0.91000,1667.0,
8520,K07314.01,,0.933729750000,6.44900,3697.0,
8521,K07315.01,,58.288198627000,42.96710,462.3,
8522,K07316.01,,3.989234494800,11.17500,996.4,
8523,K07317.01,,32.778933746200,51.10730,588.3,
8524,K07318.01,,0.934919064880,40.08310,1942.0,
8525,K07319.01,,17.167533900000,1.03000,370.1,
8526,K07320.01,,8.502278430000,0.74000,679.0,
8527,K07321.01,,0.933691860000,5.31000,3444.0,
8528,K07322.01,,0.933747119000,1.02600,1766.0,
8529,K07323.01,,0.933739990000,0.43100,2210.0,
8530,K07324.01,,3.008265078000,2.84700,2256.0,
8531,K07325.01,,45.434135673500,58.92630,528.8,
8532,K07326.01,,1.399012760000,8.99000,1784.0,
8533,K07327.01,,17.990857450000,1.87000,541.4,
8534,K07328.01,,12.180749380900,48.12310,742.6,
8535,K07329.01,,50.467016096000,44.84200,523.0,
8536,K07330.01,,198.113662000000,1.15000,399.0,
8537,K07331.01,,0.850030273000,10.04000,2228.9,
8538,K07332.01,,0.933689760000,0.76900,2007.0,
8539,K07333.01,,2.037409720000,0.62000,1647.0,
8540,K07334.01,,5.274827421100,98.83000,1647.0,
8541,K07335.01,,5.682411611310,71.82000,1142.0,
8542,K07336.01,,2.199062167400,81.82220,2108.3,
8543,K07337.01,,1.481666951770,30.74990,1935.0,
8544,K07338.01,,0.933709777000,0.42900,865.2,
8545,K07339.01,,10.698134500000,1.74000,937.0,
8546,K07340.01,,1.388509836440,43.88900,2153.0,
8547,K07341.01,,9.089359348200,67.92100,1512.0,
8548,K07342.01,,0.948065259000,0.73100,2537.0,
8549,K07343.01,,0.626412769000,3.69400,1710.0,
8550,K07344.01,,2.696354037010,80.16320,1815.0,
8551,K07345.01,,377.501620000000,2.40100,266.3,
8552,K07346.01,,14.762904023400,47.28000,759.0,
8553,K07347.01,,4.563819800000,2.90300,1533.0,
8554,K07348.01,,1.463762205000,1.52800,2588.0,
8555,K07349.01,,8.098753812050,57.01100,1176.0,
8556,K07350.01,,0.587940472100,7.55100,1801.0,
8557,K07351.01,,2.045161360580,172.03400,2423.0,
8558,K07352.01,,2.413286550000,0.72400,1621.0,
8559,K07353.01,,0.895634320000,0.62700,2494.0,
8560,K07354.01,,43.267646200000,1.01000,538.0,
8561,K07355.01,,1.231319970000,0.48100,1072.4,
8562,K07356.01,,0.615658760000,0.90000,3461.0,
8563,K07357.01,,1.231380170000,0.75000,1756.0,
8564,K07358.01,,11.325165980000,1.58000,674.1,
8565,K07359.01,,4.237484820000,1.61000,1172.0,
8566,K07360.01,,4.096361770000,1.95900,1680.0,
8567,K07361.01,,0.926236285000,1.38000,1213.5,
8568,K07362.01,,3.101998615000,1.63500,2287.0,
8569,K07363.01,,2.618415893030,115.52200,2582.0,
8570,K07364.01,,2.618437910000,3.20000,2405.0,
8571,K07365.01,,19.407958398000,40.70000,633.0,
8572,K07366.01,,0.933710730000,0.77600,1987.0,
8573,K07367.01,,1.105095731860,118.30500,3771.7,
8574,K07368.01,,6.843115773000,2.13700,805.0,
